Subject,Session,Folder,File
sub-PA41151,ses-202406131,anat,sub-PA41151_ses-202406131_rec-norm_run-1_T1w
sub-PA41151,ses-202406131,anat,sub-PA41151_ses-202406131_rec-norm_run-1_T2w
sub-PA41151,ses-202406131,func,sub-PA41151_ses-202406131_task-rest_dir-AP_run-1_bold
sub-PA41151,ses-202406131,func,sub-PA41151_ses-202406131_task-rest_dir-AP_run-2_bold
sub-PA41151,ses-202406131,func,sub-PA41151_ses-202406131_task-rest_dir-PA_run-1_bold
sub-PA41151,ses-202406131,func,sub-PA41151_ses-202406131_task-rest_dir-PA_run-2_bold
sub-PI29503,ses-202405011,anat,sub-PI29503_ses-202405011_rec-norm_run-1_T1w
sub-PI29503,ses-202405011,anat,sub-PI29503_ses-202405011_rec-norm_run-1_T2w
sub-PI29503,ses-202405011,func,sub-PI29503_ses-202405011_task-rest_dir-AP_run-1_bold
sub-PI29503,ses-202405011,func,sub-PI29503_ses-202405011_task-rest_dir-AP_run-2_bold
sub-PI29503,ses-202405011,func,sub-PI29503_ses-202405011_task-rest_dir-PA_run-1_bold
sub-PI29503,ses-202405011,func,sub-PI29503_ses-202405011_task-rest_dir-PA_run-2_bold
sub-PI32542,ses-202405101,anat,sub-PI32542_ses-202405101_rec-norm_run-1_T1w
sub-PI32542,ses-202405101,anat,sub-PI32542_ses-202405101_rec-norm_run-1_T2w
sub-PI32542,ses-202405101,func,sub-PI32542_ses-202405101_task-rest_dir-AP_run-1_bold
sub-PI32542,ses-202405101,func,sub-PI32542_ses-202405101_task-rest_dir-AP_run-2_bold
sub-PI32542,ses-202405101,func,sub-PI32542_ses-202405101_task-rest_dir-PA_run-1_bold
sub-PI32542,ses-202405101,func,sub-PI32542_ses-202405101_task-rest_dir-PA_run-2_bold
sub-PI37192,ses-202405151,anat,sub-PI37192_ses-202405151_rec-norm_run-1_T1w
sub-PI37192,ses-202405151,anat,sub-PI37192_ses-202405151_rec-norm_run-1_T2w
sub-PI37192,ses-202405151,func,sub-PI37192_ses-202405151_task-rest_dir-AP_run-1_bold
sub-PI37192,ses-202405151,func,sub-PI37192_ses-202405151_task-rest_dir-AP_run-2_bold
sub-PI37192,ses-202405151,func,sub-PI37192_ses-202405151_task-rest_dir-PA_run-1_bold
sub-PI37192,ses-202405151,func,sub-PI37192_ses-202405151_task-rest_dir-PA_run-2_bold
sub-PI40525,ses-202405231,anat,sub-PI40525_ses-202405231_rec-norm_run-1_T1w
sub-PI40525,ses-202405231,anat,sub-PI40525_ses-202405231_rec-norm_run-1_T2w
sub-PI40525,ses-202405231,func,sub-PI40525_ses-202405231_task-rest_dir-AP_run-1_bold
sub-PI40525,ses-202405231,func,sub-PI40525_ses-202405231_task-rest_dir-AP_run-2_bold
sub-PI40525,ses-202405231,func,sub-PI40525_ses-202405231_task-rest_dir-PA_run-1_bold
sub-PI40525,ses-202405231,func,sub-PI40525_ses-202405231_task-rest_dir-PA_run-2_bold
sub-PV01367,ses-202402261,anat,sub-PV01367_ses-202402261_rec-norm_run-1_T1w_heudiconv474
sub-PV21274,ses-202403251,anat,sub-PV21274_ses-202403251_rec-norm_run-1_T1w_heudiconv250
sub-PV24698,ses-202403041,func,sub-PV24698_ses-202403041_task-rest_dir-AP_run-2_bold
sub-PV24698,ses-202403041,func,sub-PV24698_ses-202403041_task-rest_dir-PA_run-1_bold
sub-PV24698,ses-202403041,func,sub-PV24698_ses-202403041_task-rest_dir-PA_run-2_bold
sub-PV31372,ses-202403181,anat,sub-PV31372_ses-202403181_rec-norm_run-1_T1w_heudiconv928
sub-PV32782,ses-202403181,anat,sub-PV32782_ses-202403181_rec-norm_run-1_T1w_heudiconv838
sub-PV37487,ses-202405061,anat,sub-PV37487_ses-202405061_rec-norm_run-1_T1w
sub-PV37487,ses-202405061,anat,sub-PV37487_ses-202405061_rec-norm_run-1_T2w
sub-PV37487,ses-202405061,func,sub-PV37487_ses-202405061_task-rest_dir-AP_run-1_bold
sub-PV37487,ses-202405061,func,sub-PV37487_ses-202405061_task-rest_dir-AP_run-2_bold
sub-PV37487,ses-202405061,func,sub-PV37487_ses-202405061_task-rest_dir-PA_run-1_bold
sub-PV37487,ses-202405061,func,sub-PV37487_ses-202405061_task-rest_dir-PA_run-2_bold
sub-SD16678,ses-202404021,anat,sub-SD16678_ses-202404021_rec-norm_run-1_T1w
sub-SD16678,ses-202404021,anat,sub-SD16678_ses-202404021_rec-norm_run-1_T2w
sub-SD16678,ses-202404021,func,sub-SD16678_ses-202404021_task-rest_dir-AP_run-1_bold
sub-SD16678,ses-202404021,func,sub-SD16678_ses-202404021_task-rest_dir-AP_run-2_bold
sub-SD16678,ses-202404021,func,sub-SD16678_ses-202404021_task-rest_dir-PA_run-1_bold
sub-SD16678,ses-202404021,func,sub-SD16678_ses-202404021_task-rest_dir-PA_run-2_bold
sub-SD17844,ses-202403201,anat,sub-SD17844_ses-202403201_rec-norm_run-1_T1w
sub-SD17844,ses-202403201,anat,sub-SD17844_ses-202403201_rec-norm_run-1_T2w
sub-SD17844,ses-202403201,func,sub-SD17844_ses-202403201_task-rest_dir-AP_run-1_bold
sub-SD17844,ses-202403201,func,sub-SD17844_ses-202403201_task-rest_dir-AP_run-2_bold
sub-SD17844,ses-202403201,func,sub-SD17844_ses-202403201_task-rest_dir-PA_run-1_bold
sub-SD17844,ses-202403201,func,sub-SD17844_ses-202403201_task-rest_dir-PA_run-2_bold
sub-SD17844,ses-202406111,anat,sub-SD17844_ses-202406111_rec-norm_run-1_T1w
sub-SD17844,ses-202406111,anat,sub-SD17844_ses-202406111_rec-norm_run-1_T2w
sub-SD17844,ses-202406111,func,sub-SD17844_ses-202406111_task-rest_dir-AP_run-1_bold
sub-SD17844,ses-202406111,func,sub-SD17844_ses-202406111_task-rest_dir-AP_run-2_bold
sub-SD17844,ses-202406111,func,sub-SD17844_ses-202406111_task-rest_dir-PA_run-1_bold
sub-SD17844,ses-202406111,func,sub-SD17844_ses-202406111_task-rest_dir-PA_run-2_bold
sub-SD18210,ses-202404091,anat,sub-SD18210_ses-202404091_rec-norm_run-1_T2w
sub-SD18210,ses-202404091,anat,sub-SD18210_ses-202404091_rec-norm_run-2_T1w
sub-SD18210,ses-202404091,func,sub-SD18210_ses-202404091_task-rest_dir-AP_run-1_bold
sub-SD18210,ses-202404091,func,sub-SD18210_ses-202404091_task-rest_dir-AP_run-2_bold
sub-SD18210,ses-202404091,func,sub-SD18210_ses-202404091_task-rest_dir-PA_run-1_bold
sub-SD18210,ses-202404091,func,sub-SD18210_ses-202404091_task-rest_dir-PA_run-2_bold
sub-SD18810,ses-202404031,anat,sub-SD18810_ses-202404031_rec-norm_run-1_T1w
sub-SD18810,ses-202404031,anat,sub-SD18810_ses-202404031_rec-norm_run-1_T2w
sub-SD18810,ses-202404031,func,sub-SD18810_ses-202404031_task-rest_dir-AP_run-1_bold
sub-SD18810,ses-202404031,func,sub-SD18810_ses-202404031_task-rest_dir-AP_run-2_bold
sub-SD18810,ses-202404031,func,sub-SD18810_ses-202404031_task-rest_dir-PA_run-1_bold
sub-SD18810,ses-202404031,func,sub-SD18810_ses-202404031_task-rest_dir-PA_run-2_bold
sub-SD18810,ses-202405301,anat,sub-SD18810_ses-202405301_rec-norm_run-1_T1w
sub-SD18810,ses-202405301,anat,sub-SD18810_ses-202405301_rec-norm_run-1_T2w
sub-SD18810,ses-202405301,func,sub-SD18810_ses-202405301_task-rest_dir-AP_run-1_bold
sub-SD18810,ses-202405301,func,sub-SD18810_ses-202405301_task-rest_dir-AP_run-2_bold
sub-SD18810,ses-202405301,func,sub-SD18810_ses-202405301_task-rest_dir-PA_run-1_bold
sub-SD18810,ses-202405301,func,sub-SD18810_ses-202405301_task-rest_dir-PA_run-2_bold
sub-SD22386,ses-202405011,anat,sub-SD22386_ses-202405011_rec-norm_run-1_T1w
sub-SD22386,ses-202405011,anat,sub-SD22386_ses-202405011_rec-norm_run-1_T2w
sub-SD22386,ses-202405011,func,sub-SD22386_ses-202405011_task-rest_dir-AP_run-1_bold
sub-SD22386,ses-202405011,func,sub-SD22386_ses-202405011_task-rest_dir-AP_run-2_bold
sub-SD22386,ses-202405011,func,sub-SD22386_ses-202405011_task-rest_dir-PA_run-1_bold
sub-SD22386,ses-202405011,func,sub-SD22386_ses-202405011_task-rest_dir-PA_run-2_bold
sub-SD23691,ses-202405021,anat,sub-SD23691_ses-202405021_rec-norm_run-1_T1w
sub-SD23691,ses-202405021,anat,sub-SD23691_ses-202405021_rec-norm_run-1_T2w
sub-SD23691,ses-202405021,func,sub-SD23691_ses-202405021_task-rest_dir-AP_run-1_bold
sub-SD23691,ses-202405021,func,sub-SD23691_ses-202405021_task-rest_dir-AP_run-2_bold
sub-SD23691,ses-202405021,func,sub-SD23691_ses-202405021_task-rest_dir-PA_run-1_bold
sub-SD23691,ses-202405021,func,sub-SD23691_ses-202405021_task-rest_dir-PA_run-2_bold
sub-SF08827,ses-202406101,anat,sub-SF08827_ses-202406101_rec-norm_run-1_T1w
sub-SF08827,ses-202406101,anat,sub-SF08827_ses-202406101_rec-norm_run-1_T2w
sub-SF08827,ses-202406101,func,sub-SF08827_ses-202406101_task-rest_dir-AP_run-1_bold
sub-SF08827,ses-202406101,func,sub-SF08827_ses-202406101_task-rest_dir-AP_run-2_bold
sub-SF08827,ses-202406101,func,sub-SF08827_ses-202406101_task-rest_dir-PA_run-1_bold
sub-SF08916,ses-202406111,anat,sub-SF08916_ses-202406111_rec-norm_run-1_T1w
sub-SF08916,ses-202406111,anat,sub-SF08916_ses-202406111_rec-norm_run-1_T2w
sub-SF08916,ses-202406111,func,sub-SF08916_ses-202406111_task-rest_dir-AP_run-1_bold
sub-SF11399,ses-202406121,anat,sub-SF11399_ses-202406121_rec-norm_run-1_T1w
sub-SF11399,ses-202406121,anat,sub-SF11399_ses-202406121_rec-norm_run-1_T2w
sub-SF11399,ses-202406121,func,sub-SF11399_ses-202406121_task-rest_dir-AP_run-1_bold
sub-SF11399,ses-202406121,func,sub-SF11399_ses-202406121_task-rest_dir-AP_run-2_bold
sub-SF11399,ses-202406121,func,sub-SF11399_ses-202406121_task-rest_dir-PA_run-1_bold
sub-SF11399,ses-202406121,func,sub-SF11399_ses-202406121_task-rest_dir-PA_run-2_bold
sub-SF32511,ses-202402041,anat,sub-SF32511_ses-202402041_rec-norm_run-1_T1w
sub-SF32511,ses-202402041,anat,sub-SF32511_ses-202402041_rec-norm_run-1_T2w
sub-SF32511,ses-202402041,func,sub-SF32511_ses-202402041_task-rest_dir-AP_run-1_bold
sub-SF32511,ses-202402041,func,sub-SF32511_ses-202402041_task-rest_dir-AP_run-2_bold
sub-SF32511,ses-202402041,func,sub-SF32511_ses-202402041_task-rest_dir-PA_run-1_bold
sub-SF32511,ses-202402041,func,sub-SF32511_ses-202402041_task-rest_dir-PA_run-2_bold
sub-SF34036,ses-202404211,anat,sub-SF34036_ses-202404211_rec-norm_run-1_T1w
sub-SF34036,ses-202404211,anat,sub-SF34036_ses-202404211_rec-norm_run-1_T2w
sub-SF34036,ses-202404211,func,sub-SF34036_ses-202404211_task-rest_dir-AP_run-1_bold
sub-SF34036,ses-202404211,func,sub-SF34036_ses-202404211_task-rest_dir-AP_run-2_bold
sub-SF34036,ses-202404211,func,sub-SF34036_ses-202404211_task-rest_dir-PA_run-1_bold
sub-SF34036,ses-202404211,func,sub-SF34036_ses-202404211_task-rest_dir-PA_run-2_bold
sub-SF35068,ses-202404081,anat,sub-SF35068_ses-202404081_rec-norm_run-1_T1w
sub-SF35068,ses-202404081,anat,sub-SF35068_ses-202404081_rec-norm_run-1_T2w
sub-SF35068,ses-202404081,func,sub-SF35068_ses-202404081_task-rest_dir-AP_run-1_bold
sub-SF35068,ses-202404081,func,sub-SF35068_ses-202404081_task-rest_dir-AP_run-2_bold
sub-SF35068,ses-202404081,func,sub-SF35068_ses-202404081_task-rest_dir-PA_run-1_bold
sub-SF35068,ses-202404081,func,sub-SF35068_ses-202404081_task-rest_dir-PA_run-2_bold
sub-SF43035,ses-202406061,anat,sub-SF43035_ses-202406061_rec-norm_run-1_T1w
sub-SF43035,ses-202406061,anat,sub-SF43035_ses-202406061_rec-norm_run-1_T2w
sub-SF43035,ses-202406061,func,sub-SF43035_ses-202406061_task-rest_dir-AP_run-1_bold
sub-SF43035,ses-202406061,func,sub-SF43035_ses-202406061_task-rest_dir-PA_run-1_bold
sub-SF44184,ses-202405301,anat,sub-SF44184_ses-202405301_rec-norm_run-1_T2w
sub-SF44184,ses-202405301,anat,sub-SF44184_ses-202405301_rec-norm_run-2_T1w
sub-SF44184,ses-202405301,func,sub-SF44184_ses-202405301_task-rest_dir-AP_run-1_bold
sub-SF44184,ses-202405301,func,sub-SF44184_ses-202405301_task-rest_dir-AP_run-2_bold
sub-SF44184,ses-202405301,func,sub-SF44184_ses-202405301_task-rest_dir-PA_run-1_bold
sub-SF44184,ses-202405301,func,sub-SF44184_ses-202405301_task-rest_dir-PA_run-2_bold
sub-SF44956,ses-202405141,anat,sub-SF44956_ses-202405141_rec-norm_run-1_T1w
sub-SF44956,ses-202405141,anat,sub-SF44956_ses-202405141_rec-norm_run-1_T2w
sub-SF44956,ses-202405141,func,sub-SF44956_ses-202405141_task-rest_dir-AP_run-1_bold
sub-SF44956,ses-202405141,func,sub-SF44956_ses-202405141_task-rest_dir-AP_run-2_bold
sub-SF44956,ses-202405141,func,sub-SF44956_ses-202405141_task-rest_dir-PA_run-1_bold
sub-SF44956,ses-202405141,func,sub-SF44956_ses-202405141_task-rest_dir-PA_run-2_bold
sub-SF45500,ses-202406011,anat,sub-SF45500_ses-202406011_rec-norm_run-1_T1w
sub-SF45500,ses-202406011,anat,sub-SF45500_ses-202406011_rec-norm_run-1_T2w
sub-SF45500,ses-202406011,func,sub-SF45500_ses-202406011_task-rest_dir-AP_run-1_bold
sub-SF45500,ses-202406011,func,sub-SF45500_ses-202406011_task-rest_dir-AP_run-2_bold
sub-SF45500,ses-202406011,func,sub-SF45500_ses-202406011_task-rest_dir-PA_run-1_bold
sub-SF45500,ses-202406011,func,sub-SF45500_ses-202406011_task-rest_dir-PA_run-2_bold
sub-SG04112,ses-202405031,anat,sub-SG04112_ses-202405031_rec-norm_run-1_T2w
sub-SG04112,ses-202405031,anat,sub-SG04112_ses-202405031_rec-norm_run-2_T1w
sub-SG04112,ses-202405031,func,sub-SG04112_ses-202405031_task-rest_dir-AP_run-1_bold
sub-SG04112,ses-202405031,func,sub-SG04112_ses-202405031_task-rest_dir-AP_run-2_bold
sub-SG04112,ses-202405031,func,sub-SG04112_ses-202405031_task-rest_dir-PA_run-1_bold
sub-SG04112,ses-202405031,func,sub-SG04112_ses-202405031_task-rest_dir-PA_run-2_bold
sub-SG11957,ses-202405091,anat,sub-SG11957_ses-202405091_rec-norm_run-1_T1w
sub-SG11957,ses-202405091,anat,sub-SG11957_ses-202405091_rec-norm_run-1_T2w
sub-SG11957,ses-202405091,func,sub-SG11957_ses-202405091_task-rest_dir-AP_run-1_bold
sub-SG11957,ses-202405091,func,sub-SG11957_ses-202405091_task-rest_dir-AP_run-2_bold
sub-SG11957,ses-202405091,func,sub-SG11957_ses-202405091_task-rest_dir-PA_run-1_bold
sub-SG11957,ses-202405091,func,sub-SG11957_ses-202405091_task-rest_dir-PA_run-2_bold
sub-SG16246,ses-202403081,anat,sub-SG16246_ses-202403081_rec-norm_run-1_T1w_heudiconv995
sub-SG16246,ses-202406201,anat,sub-SG16246_ses-202406201_rec-norm_run-1_T1w
sub-SG16246,ses-202406201,anat,sub-SG16246_ses-202406201_rec-norm_run-1_T2w
sub-SG16246,ses-202406201,func,sub-SG16246_ses-202406201_task-rest_dir-AP_run-1_bold
sub-SG16246,ses-202406201,func,sub-SG16246_ses-202406201_task-rest_dir-AP_run-2_bold
sub-SG16246,ses-202406201,func,sub-SG16246_ses-202406201_task-rest_dir-PA_run-1_bold
sub-SG16246,ses-202406201,func,sub-SG16246_ses-202406201_task-rest_dir-PA_run-2_bold
sub-SG22071,ses-202406271,anat,sub-SG22071_ses-202406271_rec-norm_run-1_T1w
sub-SG22071,ses-202406271,anat,sub-SG22071_ses-202406271_rec-norm_run-1_T2w
sub-SG22071,ses-202406271,func,sub-SG22071_ses-202406271_task-rest_dir-AP_run-1_bold
sub-SG22071,ses-202406271,func,sub-SG22071_ses-202406271_task-rest_dir-AP_run-2_bold
sub-SG22071,ses-202406271,func,sub-SG22071_ses-202406271_task-rest_dir-PA_run-1_bold
sub-SG22071,ses-202406271,func,sub-SG22071_ses-202406271_task-rest_dir-PA_run-2_bold
sub-SG23081,ses-202403151,anat,sub-SG23081_ses-202403151_rec-norm_run-1_T1w
sub-SG23081,ses-202403151,anat,sub-SG23081_ses-202403151_rec-norm_run-1_T2w
sub-SG23081,ses-202403151,func,sub-SG23081_ses-202403151_task-rest_dir-AP_run-1_bold
sub-SG23081,ses-202403151,func,sub-SG23081_ses-202403151_task-rest_dir-AP_run-2_bold
sub-SG23081,ses-202403151,func,sub-SG23081_ses-202403151_task-rest_dir-PA_run-1_bold
sub-SG23081,ses-202403151,func,sub-SG23081_ses-202403151_task-rest_dir-PA_run-2_bold
sub-SG23081,ses-202403151,func,sub-SG23081_ses-202403151_task-rest_dir-PA_run-3_bold
sub-SG23081,ses-202405311,anat,sub-SG23081_ses-202405311_rec-norm_run-2_T1w
sub-SG23081,ses-202405311,anat,sub-SG23081_ses-202405311_rec-norm_run-2_T2w
sub-SG23081,ses-202405311,func,sub-SG23081_ses-202405311_task-rest_dir-AP_run-1_bold
sub-SG23081,ses-202405311,func,sub-SG23081_ses-202405311_task-rest_dir-AP_run-2_bold
sub-SG23081,ses-202405311,func,sub-SG23081_ses-202405311_task-rest_dir-PA_run-1_bold
sub-SG23081,ses-202405311,func,sub-SG23081_ses-202405311_task-rest_dir-PA_run-2_bold
sub-SG23336,ses-202405161,anat,sub-SG23336_ses-202405161_rec-norm_run-1_T1w
sub-SG23336,ses-202405161,anat,sub-SG23336_ses-202405161_rec-norm_run-1_T2w
sub-SG23336,ses-202405161,func,sub-SG23336_ses-202405161_task-rest_dir-AP_run-1_bold
sub-SG23336,ses-202405161,func,sub-SG23336_ses-202405161_task-rest_dir-AP_run-2_bold
sub-SG23336,ses-202405161,func,sub-SG23336_ses-202405161_task-rest_dir-PA_run-1_bold
sub-SG23336,ses-202405161,func,sub-SG23336_ses-202405161_task-rest_dir-PA_run-2_bold
sub-SG25095,ses-202405301,anat,sub-SG25095_ses-202405301_rec-norm_run-1_T1w
sub-SG25095,ses-202405301,anat,sub-SG25095_ses-202405301_rec-norm_run-2_T2w
sub-SG25095,ses-202405301,func,sub-SG25095_ses-202405301_task-rest_dir-AP_run-1_bold
sub-SG25095,ses-202405301,func,sub-SG25095_ses-202405301_task-rest_dir-AP_run-2_bold
sub-SG25095,ses-202405301,func,sub-SG25095_ses-202405301_task-rest_dir-PA_run-1_bold
sub-SG25095,ses-202405301,func,sub-SG25095_ses-202405301_task-rest_dir-PA_run-2_bold
sub-SG27493,ses-202404261,anat,sub-SG27493_ses-202404261_rec-norm_run-1_T2w
sub-SG27493,ses-202404261,anat,sub-SG27493_ses-202404261_rec-norm_run-2_T1w
sub-SG27493,ses-202404261,func,sub-SG27493_ses-202404261_task-rest_dir-AP_run-1_bold
sub-SG27493,ses-202404261,func,sub-SG27493_ses-202404261_task-rest_dir-AP_run-2_bold
sub-SG27493,ses-202404261,func,sub-SG27493_ses-202404261_task-rest_dir-PA_run-1_bold
sub-SG27493,ses-202404261,func,sub-SG27493_ses-202404261_task-rest_dir-PA_run-2_bold
sub-SG56387,ses-202406211,anat,sub-SG56387_ses-202406211_rec-norm_run-1_T1w
sub-SG56387,ses-202406211,anat,sub-SG56387_ses-202406211_rec-norm_run-1_T2w
sub-SG56387,ses-202406211,func,sub-SG56387_ses-202406211_task-rest_dir-AP_run-1_bold
sub-SG56387,ses-202406211,func,sub-SG56387_ses-202406211_task-rest_dir-AP_run-2_bold
sub-SG56387,ses-202406211,func,sub-SG56387_ses-202406211_task-rest_dir-PA_run-1_bold
sub-SG56387,ses-202406211,func,sub-SG56387_ses-202406211_task-rest_dir-PA_run-2_bold
sub-SG64532,ses-202405241,anat,sub-SG64532_ses-202405241_rec-norm_run-1_T1w
sub-SG64532,ses-202405241,anat,sub-SG64532_ses-202405241_rec-norm_run-1_T2w
sub-SG64532,ses-202405241,func,sub-SG64532_ses-202405241_task-rest_dir-AP_run-1_bold
sub-SG64532,ses-202405241,func,sub-SG64532_ses-202405241_task-rest_dir-AP_run-2_bold
sub-SG64532,ses-202405241,func,sub-SG64532_ses-202405241_task-rest_dir-PA_run-1_bold
sub-SG64532,ses-202405241,func,sub-SG64532_ses-202405241_task-rest_dir-PA_run-2_bold
sub-SG72337,ses-202406131,anat,sub-SG72337_ses-202406131_rec-norm_run-1_T1w
sub-SG72337,ses-202406131,anat,sub-SG72337_ses-202406131_rec-norm_run-1_T2w
sub-SG72337,ses-202406131,func,sub-SG72337_ses-202406131_task-rest_dir-AP_run-1_bold
sub-SG72337,ses-202406131,func,sub-SG72337_ses-202406131_task-rest_dir-AP_run-2_bold
sub-SG72337,ses-202406131,func,sub-SG72337_ses-202406131_task-rest_dir-PA_run-1_bold
sub-SG72337,ses-202406131,func,sub-SG72337_ses-202406131_task-rest_dir-PA_run-2_bold
sub-SG73397,ses-202403141,anat,sub-SG73397_ses-202403141_rec-norm_run-1_T1w
sub-SG73397,ses-202403141,anat,sub-SG73397_ses-202403141_rec-norm_run-1_T2w
sub-SG73397,ses-202403141,func,sub-SG73397_ses-202403141_task-rest_dir-AP_run-1_bold
sub-SG73397,ses-202403141,func,sub-SG73397_ses-202403141_task-rest_dir-AP_run-2_bold
sub-SG73397,ses-202403141,func,sub-SG73397_ses-202403141_task-rest_dir-PA_run-1_bold
sub-SG73397,ses-202403141,func,sub-SG73397_ses-202403141_task-rest_dir-PA_run-2_bold
sub-SG73397,ses-202406141,anat,sub-SG73397_ses-202406141_rec-norm_run-1_T1w
sub-SG73397,ses-202406141,anat,sub-SG73397_ses-202406141_rec-norm_run-1_T2w
sub-SG73397,ses-202406141,anat,sub-SG73397_ses-202406141_rec-norm_run-2_T2w
sub-SG73397,ses-202406141,func,sub-SG73397_ses-202406141_task-rest_dir-AP_run-1_bold
sub-SG73397,ses-202406141,func,sub-SG73397_ses-202406141_task-rest_dir-AP_run-2_bold
sub-SG73397,ses-202406141,func,sub-SG73397_ses-202406141_task-rest_dir-PA_run-1_bold
sub-SG73397,ses-202406141,func,sub-SG73397_ses-202406141_task-rest_dir-PA_run-2_bold
sub-SG77387,ses-202406071,anat,sub-SG77387_ses-202406071_rec-norm_run-1_T1w
sub-SG77387,ses-202406071,anat,sub-SG77387_ses-202406071_rec-norm_run-1_T2w
sub-SG77387,ses-202406071,func,sub-SG77387_ses-202406071_task-rest_dir-AP_run-1_bold
sub-SG77387,ses-202406071,func,sub-SG77387_ses-202406071_task-rest_dir-AP_run-2_bold
sub-SG77387,ses-202406071,func,sub-SG77387_ses-202406071_task-rest_dir-PA_run-1_bold
sub-SG77387,ses-202406071,func,sub-SG77387_ses-202406071_task-rest_dir-PA_run-2_bold
sub-SG83734,ses-202407011,anat,sub-SG83734_ses-202407011_rec-norm_run-1_T1w
sub-SG83734,ses-202407011,anat,sub-SG83734_ses-202407011_rec-norm_run-1_T2w
sub-SG83734,ses-202407011,func,sub-SG83734_ses-202407011_task-rest_dir-AP_run-1_bold
sub-SG83734,ses-202407011,func,sub-SG83734_ses-202407011_task-rest_dir-AP_run-2_bold
sub-SG83734,ses-202407011,func,sub-SG83734_ses-202407011_task-rest_dir-PA_run-1_bold
sub-SG83734,ses-202407011,func,sub-SG83734_ses-202407011_task-rest_dir-PA_run-2_bold
sub-SI08384,ses-202404221,anat,sub-SI08384_ses-202404221_run-1_T1w
sub-SI08384,ses-202404221,anat,sub-SI08384_ses-202404221_run-1_T2w
sub-SI08384,ses-202404221,func,sub-SI08384_ses-202404221_task-rest_dir-AP_run-1_bold
sub-SI08384,ses-202404221,func,sub-SI08384_ses-202404221_task-rest_dir-AP_run-2_bold
sub-SI08384,ses-202404221,func,sub-SI08384_ses-202404221_task-rest_dir-PA_run-1_bold
sub-SI08384,ses-202404221,func,sub-SI08384_ses-202404221_task-rest_dir-PA_run-2_bold
sub-SI10579,ses-202405101,anat,sub-SI10579_ses-202405101_run-1_T1w
sub-SI10579,ses-202405101,anat,sub-SI10579_ses-202405101_run-1_T2w
sub-SI10579,ses-202405101,func,sub-SI10579_ses-202405101_task-rest_dir-AP_run-1_bold
sub-SI10579,ses-202405101,func,sub-SI10579_ses-202405101_task-rest_dir-AP_run-2_bold
sub-SI10579,ses-202405101,func,sub-SI10579_ses-202405101_task-rest_dir-PA_run-1_bold
sub-SI10579,ses-202405101,func,sub-SI10579_ses-202405101_task-rest_dir-PA_run-2_bold
sub-SI12600,ses-202406211,anat,sub-SI12600_ses-202406211_run-1_T1w
sub-SI12600,ses-202406211,anat,sub-SI12600_ses-202406211_run-1_T2w
sub-SI12600,ses-202406211,func,sub-SI12600_ses-202406211_task-rest_dir-AP_run-1_bold
sub-SI12600,ses-202406211,func,sub-SI12600_ses-202406211_task-rest_dir-AP_run-2_bold
sub-SI12600,ses-202406211,func,sub-SI12600_ses-202406211_task-rest_dir-PA_run-1_bold
sub-SI12600,ses-202406211,func,sub-SI12600_ses-202406211_task-rest_dir-PA_run-2_bold
sub-SI25877,ses-202406031,anat,sub-SI25877_ses-202406031_run-1_T1w
sub-SI25877,ses-202406031,anat,sub-SI25877_ses-202406031_run-1_T2w
sub-SI25877,ses-202406031,func,sub-SI25877_ses-202406031_task-rest_dir-AP_run-1_bold
sub-SI25877,ses-202406031,func,sub-SI25877_ses-202406031_task-rest_dir-AP_run-2_bold
sub-SI25877,ses-202406031,func,sub-SI25877_ses-202406031_task-rest_dir-PA_run-1_bold
sub-SI25877,ses-202406031,func,sub-SI25877_ses-202406031_task-rest_dir-PA_run-2_bold
sub-SI26382,ses-202405221,anat,sub-SI26382_ses-202405221_run-1_T1w
sub-SI26382,ses-202405221,anat,sub-SI26382_ses-202405221_run-1_T2w
sub-SI26382,ses-202405221,func,sub-SI26382_ses-202405221_task-rest_dir-AP_run-1_bold
sub-SI26382,ses-202405221,func,sub-SI26382_ses-202405221_task-rest_dir-AP_run-2_bold
sub-SI26382,ses-202405221,func,sub-SI26382_ses-202405221_task-rest_dir-PA_run-1_bold
sub-SI26382,ses-202405221,func,sub-SI26382_ses-202405221_task-rest_dir-PA_run-2_bold
sub-SI28891,ses-202405081,anat,sub-SI28891_ses-202405081_run-1_T1w
sub-SI28891,ses-202405081,anat,sub-SI28891_ses-202405081_run-1_T2w
sub-SI28891,ses-202405081,func,sub-SI28891_ses-202405081_task-rest_dir-AP_run-1_bold
sub-SI28891,ses-202405081,func,sub-SI28891_ses-202405081_task-rest_dir-AP_run-2_bold
sub-SI28891,ses-202405081,func,sub-SI28891_ses-202405081_task-rest_dir-PA_run-1_bold
sub-SI28891,ses-202405081,func,sub-SI28891_ses-202405081_task-rest_dir-PA_run-2_bold
sub-SI30286,ses-202405241,anat,sub-SI30286_ses-202405241_run-1_T1w
sub-SI30286,ses-202405241,anat,sub-SI30286_ses-202405241_run-1_T2w
sub-SI30286,ses-202405241,func,sub-SI30286_ses-202405241_task-rest_dir-AP_run-1_bold
sub-SI30286,ses-202405241,func,sub-SI30286_ses-202405241_task-rest_dir-AP_run-2_bold
sub-SI30286,ses-202405241,func,sub-SI30286_ses-202405241_task-rest_dir-PA_run-1_bold
sub-SI30286,ses-202405241,func,sub-SI30286_ses-202405241_task-rest_dir-PA_run-2_bold
